,time,1,2,3,4,5,6,7,8,sampling_rate,pkg
184,0.9413650035858154,1645.9717,1555.7373,-1166.6016,240.89355,-202.22168,32.226562,-501.12305,787.1338,196.0,184.0
185,0.9443581104278564,-1252.002,-46.728516,1330.957,-297.29004,-150.65918,173.21777,-1649.1943,1649.1943,196.0,185.0
186,0.9483480453491211,-1649.1943,-1362.3779,1630.6641,-239.28223,118.43262,110.37598,364.96582,-645.3369,197.0,186.0
187,0.9543321132659912,1069.9219,-321.45996,-1210.9131,228.00293,215.1123,-194.16504,1513.8428,-1541.2354,196.0,187.0
188,0.9573228359222412,1600.0488,1297.1191,-1649.1943,410.88867,-82.9834,-91.8457,-1650.0,-1092.4805,197.0,188.0
189,0.9613132476806641,-91.8457,829.834,757.3242,-96.67969,-214.30664,153.07617,-1514.6484,1594.4092,197.0,189.0
190,0.9662985801696777,-1649.1943,-875.75684,1558.1543,-412.5,16.113281,189.33105,-1649.1943,934.5703,197.0,190.0
191,0.9712865352630615,103.930664,-1072.3389,51.5625,19.335938,215.1123,-103.930664,1275.3662,-1346.2646,197.0,191.0
192,0.9752750396728516,1484.8389,515.625,-1649.1943,368.18848,83.78906,-204.63867,1623.4131,-1629.8584,197.0,192.0
193,0.9782669544219971,-1650.0,1623.4131,-753.2959,174.02344,-214.30664,47.53418,-753.2959,982.91016,198.0,193.0
194,0.9822564125061035,-1360.7666,-113.59863,1379.2969,-291.6504,-132.93457,174.02344,-1649.1943,1649.1943,198.0,194.0
195,0.9882397651672363,-1649.1943,-1401.8555,1635.498,-223.97461,153.07617,64.453125,551.0742,-782.2998,198.0,195.0
196,0.9922287464141846,1164.1846,-306.958,-1342.2363,257.00684,207.05566,-193.35938,1534.79,-1557.3486,198.0,196.0
197,0.9962189197540283,1612.1338,1409.1064,-1649.1943,408.47168,-121.65527,-117.62695,1319.6777,-627.6123,198.0,197.0
198,1.0002167224884033,-381.0791,834.66797,911.20605,-131.32324,-211.08398,162.74414,-1583.1299,1649.1943,198.0,198.0
199,1.0051956176757812,-1649.1943,-981.2988,1577.4902,-406.0547,56.396484,174.02344,-1316.4551,658.22754,198.0,199.0
200,1.0081868171691895,310.98633,-1057.0312,-299.70703,53.17383,230.41992,-125.68359,1314.8438,-1380.9082,199.0,200.0
201,1.0121774673461914,1509.8145,626.80664,-1649.1943,416.52832,41.89453,-206.25,1627.4414,-1633.8867,199.0,201.0
202,1.0161643028259277,-1650.0,1608.1055,-596.9971,130.51758,-222.36328,58.813477,-974.8535,1161.7676,199.0,202.0
203,1.021151065826416,-1480.8105,-225.58594,1397.0215,-306.15234,-99.90234,188.52539,-1649.1943,1649.1943,199.0,203.0
204,1.0261378288269043,-1649.1943,-1446.167,1637.1094,-159.52148,177.2461,19.335938,702.53906,-890.2588,199.0,204.0
205,1.0301272869110107,1229.4434,-130.51758,-1451.001,297.29004,176.44043,-178.85742,1552.5146,-1571.8506,199.0,205.0
206,1.0361146926879883,1619.3848,1512.2314,-1649.1943,400.41504,-141.79688,-79.76074,758.93555,-198.19336,199.0,206.0
207,1.0401017665863037,-650.97656,708.9844,1003.05176,-168.38379,-212.69531,169.18945,-1647.583,1649.1943,199.0,207.0
208,1.044090747833252,-1649.1943,-1093.2861,1588.7695,-421.3623,90.234375,166.77246,-968.4082,373.02246,200.0,208.0
209,1.0470831394195557,454.39453,-961.9629,-604.24805,111.18164,216.72363,-141.79688,1355.9326,-1415.5518,200.0,209.0
